fecha,zona_prov,letra,w_mean
2013-02-01,LA PAMPA,I,4213
2013-02-01,LA PAMPA,J,9286
2013-02-01,LA PAMPA,K,15216
2013-02-01,LA PAMPA,L,5248
2013-02-01,LA PAMPA,M,5603
2013-02-01,LA PAMPA,N,4677
2013-02-01,LA PAMPA,O,8585
2013-02-01,LA PAMPA,P,7469
2013-02-01,LA PAMPA,Q,5599
2013-02-01,LA PAMPA,R,8005
2013-02-01,LA PAMPA,S,5947
2013-02-01,LA RIOJA,A,2229
2013-02-01,LA RIOJA,B,3487
2013-02-01,LA RIOJA,C,6250
2013-02-01,LA RIOJA,D,13542
2013-02-01,LA RIOJA,E,6445
2013-02-01,LA RIOJA,F,5063
2013-02-01,LA RIOJA,G,5430
2013-02-01,LA RIOJA,H,7120
2013-02-01,LA RIOJA,I,4199
2013-02-01,LA RIOJA,J,8156
2013-02-01,LA RIOJA,K,10819
2013-02-01,LA RIOJA,L,3872
2013-02-01,LA RIOJA,M,5768
2013-02-01,LA RIOJA,N,4513
2013-02-01,LA RIOJA,O,4296
2013-02-01,LA RIOJA,P,6190
2013-02-01,LA RIOJA,Q,5251
2013-02-01,LA RIOJA,R,7321
2013-02-01,LA RIOJA,S,4892
2013-02-01,MENDOZA,A,2787
2013-02-01,MENDOZA,B,26490
2013-02-01,MENDOZA,C,6158
2013-02-01,MENDOZA,D,15370
2013-02-01,MENDOZA,E,8435
2013-02-01,MENDOZA,F,6470
2013-02-01,MENDOZA,G,6073
2013-02-01,MENDOZA,H,7964
2013-02-01,MENDOZA,I,4296
2013-02-01,MENDOZA,J,9323
2013-02-01,MENDOZA,K,11179
2013-02-01,MENDOZA,L,4698
2013-02-01,MENDOZA,M,6730
2013-02-01,MENDOZA,N,4306
2013-02-01,MENDOZA,O,6934
2013-02-01,MENDOZA,P,4800
2013-02-01,MENDOZA,Q,6051
2013-02-01,MENDOZA,R,5043
2013-02-01,MENDOZA,S,5245
2013-02-01,MENDOZA,Z,7786
2013-02-01,MISIONES,A,2837
2013-02-01,MISIONES,B,6377
2013-02-01,MISIONES,C,5276
2013-02-01,MISIONES,D,14424
2013-02-01,MISIONES,E,8084
2013-02-01,MISIONES,F,4548
2013-02-01,MISIONES,G,5697
2013-02-01,MISIONES,H,7820
2013-02-01,MISIONES,I,5153
2013-02-01,MISIONES,J,6479
2013-02-01,MISIONES,K,10713
2013-02-01,MISIONES,L,5200
2013-02-01,MISIONES,M,5199
2013-02-01,MISIONES,N,4007
2013-02-01,MISIONES,O,5994
2013-02-01,MISIONES,P,5682
2013-02-01,MISIONES,Q,5729
2013-02-01,MISIONES,R,6444
2013-02-01,MISIONES,S,5238
2013-02-01,MISIONES,Z,6996
2013-02-01,NEUQUEN,A,5096
2013-02-01,NEUQUEN,B,27282
2013-02-01,NEUQUEN,C,10333
2013-02-01,NEUQUEN,D,20458
2013-02-01,NEUQUEN,E,10738
2013-02-01,NEUQUEN,F,9423
2013-02-01,NEUQUEN,G,7440
2013-02-01,NEUQUEN,H,12510
2013-02-01,NEUQUEN,I,5689
2013-02-01,NEUQUEN,J,11147
2013-02-01,NEUQUEN,K,15860
2013-02-01,NEUQUEN,L,8363
2013-02-01,NEUQUEN,M,11150
2013-02-01,NEUQUEN,N,6913
2013-02-01,NEUQUEN,O,7849
2013-02-01,NEUQUEN,P,7669
2013-02-01,NEUQUEN,Q,8239
2013-02-01,NEUQUEN,R,8121
2013-02-01,NEUQUEN,S,9178
2013-02-01,NEUQUEN,Z,3962
2013-02-01,RIO NEGRO,A,4785
2013-02-01,RIO NEGRO,B,21197
2013-02-01,RIO NEGRO,C,7772
2013-02-01,RIO NEGRO,D,23354
2013-02-01,RIO NEGRO,E,9962
2013-02-01,RIO NEGRO,F,6704
2013-02-01,RIO NEGRO,G,7222
2013-02-01,RIO NEGRO,H,10620
2013-02-01,RIO NEGRO,I,5742
2013-02-01,RIO NEGRO,J,9746
2013-02-01,RIO NEGRO,K,10465
2013-02-01,RIO NEGRO,L,6784
2013-02-01,RIO NEGRO,M,7391
2013-02-01,RIO NEGRO,N,6199
2013-02-01,RIO NEGRO,O,7002
2013-02-01,RIO NEGRO,P,5208
2013-02-01,RIO NEGRO,Q,7942
2013-02-01,RIO NEGRO,R,7339
2013-02-01,RIO NEGRO,S,6654
2013-02-01,RIO NEGRO,Z,5453
2013-02-01,SALTA,A,3453
2013-02-01,SALTA,B,15146
2013-02-01,SALTA,C,6957
2013-02-01,SALTA,D,19417
2013-02-01,SALTA,E,9060
2013-02-01,SALTA,F,4263
2013-02-01,SALTA,G,5944
2013-02-01,SALTA,H,8351
2013-02-01,SALTA,I,4157
2013-02-01,SALTA,J,9230
2013-02-01,SALTA,K,9782
2013-02-01,SALTA,L,4616
2013-02-01,SALTA,M,4957
2013-02-01,SALTA,N,4891
2013-02-01,SALTA,O,6412
2013-02-01,SALTA,P,4828
2013-02-01,SALTA,Q,5705
2013-02-01,SALTA,R,4582
2013-02-01,SALTA,S,4501
2013-02-01,SALTA,Z,4766
2013-02-01,SAN JUAN,A,3365
2013-02-01,SAN JUAN,B,28422
2013-02-01,SAN JUAN,C,6785
2013-02-01,SAN JUAN,D,12568
2013-02-01,SAN JUAN,E,10471
2013-02-01,SAN JUAN,F,10114
2013-02-01,SAN JUAN,G,6001
2013-02-01,SAN JUAN,H,8213
2013-02-01,SAN JUAN,I,6652
2013-02-01,SAN JUAN,J,7472
2013-02-01,SAN JUAN,K,12780
2013-02-01,SAN JUAN,L,4651
2013-02-01,SAN JUAN,M,5614
2013-02-01,SAN JUAN,N,4445
2013-02-01,SAN JUAN,O,6094
2013-02-01,SAN JUAN,P,6223
2013-02-01,SAN JUAN,Q,5649
2013-02-01,SAN JUAN,R,6386
2013-02-01,SAN JUAN,S,4596
2013-02-01,SAN JUAN,Z,2952
2013-02-01,SAN LUIS,A,5507
2013-02-01,SAN LUIS,B,7350
2013-02-01,SAN LUIS,C,9398
2013-02-01,SAN LUIS,D,15995
2013-02-01,SAN LUIS,E,5952
2013-02-01,SAN LUIS,F,5167
2013-02-01,SAN LUIS,G,5868
2013-02-01,SAN LUIS,H,8606
2013-02-01,SAN LUIS,I,3756
2013-02-01,SAN LUIS,J,7824
2013-02-01,SAN LUIS,K,11467
2013-02-01,SAN LUIS,L,7134
2013-02-01,SAN LUIS,M,4907
2013-02-01,SAN LUIS,N,5322
2013-02-01,SAN LUIS,O,5797
2013-02-01,SAN LUIS,P,5821
2013-02-01,SAN LUIS,Q,5587
2013-02-01,SAN LUIS,R,6604
2013-02-01,SAN LUIS,S,5165
2013-02-01,SANTA CRUZ,A,8506
2013-02-01,SANTA CRUZ,B,25598
2013-02-01,SANTA CRUZ,C,11559
2013-02-01,SANTA CRUZ,D,23937
2013-02-01,SANTA CRUZ,E,16721
2013-02-01,SANTA CRUZ,F,15362
2013-02-01,SANTA CRUZ,G,8627
2013-02-01,SANTA CRUZ,H,13665
2013-02-01,SANTA CRUZ,I,7461
2013-02-01,SANTA CRUZ,J,11101
2013-02-01,SANTA CRUZ,K,18034
2013-02-01,SANTA CRUZ,L,10235
2013-02-01,SANTA CRUZ,M,10324
2013-02-01,SANTA CRUZ,N,8366
2013-02-01,SANTA CRUZ,O,11607
2013-02-01,SANTA CRUZ,P,7991
2013-02-01,SANTA CRUZ,Q,9165
2013-02-01,SANTA CRUZ,R,9441
2013-02-01,SANTA CRUZ,S,7671
2013-02-01,SANTA CRUZ,Z,8122
2013-02-01,SANTA FE,A,4995
2013-02-01,SANTA FE,B,13269
2013-02-01,SANTA FE,C,8141
2013-02-01,SANTA FE,D,15409
2013-02-01,SANTA FE,E,9877
2013-02-01,SANTA FE,F,4261
2013-02-01,SANTA FE,G,6445
2013-02-01,SANTA FE,H,7846
2013-02-01,SANTA FE,I,3752
2013-02-01,SANTA FE,J,9331
2013-02-01,SANTA FE,K,13830
2013-02-01,SANTA FE,L,5117
2013-02-01,SANTA FE,M,5312
2013-02-01,SANTA FE,N,4950
2013-02-01,SANTA FE,O,7630
2013-02-01,SANTA FE,P,5497
2013-02-01,SANTA FE,Q,7000
2013-02-01,SANTA FE,R,6337
2013-02-01,SANTA FE,S,6270
2013-02-01,SANTA FE,Z,7683
2013-02-01,SANTIAGO DEL ESTERO,A,4268
2013-02-01,SANTIAGO DEL ESTERO,B,5408
2013-02-01,SANTIAGO DEL ESTERO,C,5513
2013-02-01,SANTIAGO DEL ESTERO,D,11346
2013-02-01,SANTIAGO DEL ESTERO,E,6753
2013-02-01,SANTIAGO DEL ESTERO,F,4867
2013-02-01,SANTIAGO DEL ESTERO,G,5066
2013-02-01,SANTIAGO DEL ESTERO,H,7784
2013-02-01,SANTIAGO DEL ESTERO,I,3776
2013-02-01,SANTIAGO DEL ESTERO,J,7976
2013-02-01,SANTIAGO DEL ESTERO,K,10240
2013-02-01,SANTIAGO DEL ESTERO,L,5978
2013-02-01,SANTIAGO DEL ESTERO,M,4653
2013-02-01,SANTIAGO DEL ESTERO,N,3997
2013-02-01,SANTIAGO DEL ESTERO,O,4483
2013-02-01,SANTIAGO DEL ESTERO,P,4658
2013-02-01,SANTIAGO DEL ESTERO,Q,4740
2013-02-01,SANTIAGO DEL ESTERO,R,5852
2013-02-01,SANTIAGO DEL ESTERO,S,4603
2013-02-01,TIERRA DEL FUEGO,A,11357
2013-02-01,TIERRA DEL FUEGO,B,31746
2013-02-01,TIERRA DEL FUEGO,C,16078
2013-02-01,TIERRA DEL FUEGO,D,27978
2013-02-01,TIERRA DEL FUEGO,E,12944
2013-02-01,TIERRA DEL FUEGO,F,7990
2013-02-01,TIERRA DEL FUEGO,G,10728
2013-02-01,TIERRA DEL FUEGO,H,9655
2013-02-01,TIERRA DEL FUEGO,I,7512
2013-02-01,TIERRA DEL FUEGO,J,11853
2013-02-01,TIERRA DEL FUEGO,K,17013
2013-02-01,TIERRA DEL FUEGO,L,7838
2013-02-01,TIERRA DEL FUEGO,M,6965
2013-02-01,TIERRA DEL FUEGO,N,8029
2013-02-01,TIERRA DEL FUEGO,O,12964
2013-02-01,TIERRA DEL FUEGO,P,6167
2013-02-01,TIERRA DEL FUEGO,Q,9156
2013-02-01,TIERRA DEL FUEGO,R,9357
2013-02-01,TIERRA DEL FUEGO,S,8300
2013-02-01,TIERRA DEL FUEGO,Z,7505
2013-02-01,TUCUMAN,A,3369
2013-02-01,TUCUMAN,B,11537
2013-02-01,TUCUMAN,C,7235
2013-02-01,TUCUMAN,D,13413
2013-02-01,TUCUMAN,E,7401
2013-02-01,TUCUMAN,F,3215
2013-02-01,TUCUMAN,G,5592
2013-02-01,TUCUMAN,H,7363
2013-02-01,TUCUMAN,I,3376
2013-02-01,TUCUMAN,J,8631
2013-02-01,TUCUMAN,K,10144
2013-02-01,TUCUMAN,L,5608
2013-02-01,TUCUMAN,M,4872
2013-02-01,TUCUMAN,N,4484
2013-02-01,TUCUMAN,O,5226
2013-02-01,TUCUMAN,P,6513
2013-02-01,TUCUMAN,Q,5905
2013-02-01,TUCUMAN,R,4957
2013-02-01,TUCUMAN,S,5459
2013-03-01,BUENOS AIRES,A,5144
2013-03-01,BUENOS AIRES,B,22809
2013-03-01,BUENOS AIRES,C,10129
2013-03-01,BUENOS AIRES,D,21683
2013-03-01,BUENOS AIRES,E,11182
2013-03-01,BUENOS AIRES,F,5806
2013-03-01,BUENOS AIRES,G,7144
2013-03-01,BUENOS AIRES,H,9664
2013-03-01,BUENOS AIRES,I,4642
2013-03-01,BUENOS AIRES,J,12463
2013-03-01,BUENOS AIRES,K,16110
2013-03-01,BUENOS AIRES,L,5669
2013-03-01,BUENOS AIRES,M,6118
2013-03-01,BUENOS AIRES,N,5443
2013-03-01,BUENOS AIRES,O,8044
2013-03-01,BUENOS AIRES,P,4733
2013-03-01,BUENOS AIRES,Q,7174
2013-03-01,BUENOS AIRES,R,5666
2013-03-01,BUENOS AIRES,S,6093
2013-03-01,BUENOS AIRES,Z,10276
2013-03-01,CAPITAL FEDERAL,A,9579
2013-03-01,CAPITAL FEDERAL,B,50617
2013-03-01,CAPITAL FEDERAL,C,10038
2013-03-01,CAPITAL FEDERAL,D,53210
2013-03-01,CAPITAL FEDERAL,E,15135
2013-03-01,CAPITAL FEDERAL,F,6439
2013-03-01,CAPITAL FEDERAL,G,8691
2013-03-01,CAPITAL FEDERAL,H,11104
2013-03-01,CAPITAL FEDERAL,I,5087
2013-03-01,CAPITAL FEDERAL,J,14077
2013-03-01,CAPITAL FEDERAL,K,20779
2013-03-01,CAPITAL FEDERAL,L,6588
2013-03-01,CAPITAL FEDERAL,M,9619
2013-03-01,CAPITAL FEDERAL,N,6129
2013-03-01,CAPITAL FEDERAL,O,10848
2013-03-01,CAPITAL FEDERAL,P,5776
2013-03-01,CAPITAL FEDERAL,Q,9559
2013-03-01,CAPITAL FEDERAL,R,7624
2013-03-01,CAPITAL FEDERAL,S,7408
2013-03-01,CAPITAL FEDERAL,Z,10657
2013-03-01,CATAMARCA,A,4518
2013-03-01,CATAMARCA,B,17574
2013-03-01,CATAMARCA,C,7077
2013-03-01,CATAMARCA,D,16676
2013-03-01,CATAMARCA,E,6487
2013-03-01,CATAMARCA,F,4248
2013-03-01,CATAMARCA,G,5272
2013-03-01,CATAMARCA,H,8081
2013-03-01,CATAMARCA,I,4688
2013-03-01,CATAMARCA,J,6873
2013-03-01,CATAMARCA,K,9135
2013-03-01,CATAMARCA,L,4415
2013-03-01,CATAMARCA,M,4999
2013-03-01,CATAMARCA,N,4555
2013-03-01,CATAMARCA,O,6015
2013-03-01,CATAMARCA,P,6052
2013-03-01,CATAMARCA,Q,4711
2013-03-01,CATAMARCA,R,3174
2013-03-01,CATAMARCA,S,4805
2013-03-01,CHACO,A,3894
2013-03-01,CHACO,B,17250
2013-03-01,CHACO,C,6222
2013-03-01,CHACO,D,12652
2013-03-01,CHACO,E,8434
2013-03-01,CHACO,F,4676
2013-03-01,CHACO,G,5675
2013-03-01,CHACO,H,8302
2013-03-01,CHACO,I,4397
2013-03-01,CHACO,J,10303
2013-03-01,CHACO,K,15967
2013-03-01,CHACO,L,5607
2013-03-01,CHACO,M,5934
2013-03-01,CHACO,N,4772
2013-03-01,CHACO,O,7396
2013-03-01,CHACO,P,4719
2013-03-01,CHACO,Q,5866
2013-03-01,CHACO,R,5865
2013-03-01,CHACO,S,5924
2013-03-01,CHACO,Z,6369
2013-03-01,CHUBUT,A,6767
2013-03-01,CHUBUT,B,28606
2013-03-01,CHUBUT,C,12472
2013-03-01,CHUBUT,D,20911
2013-03-01,CHUBUT,E,8806
2013-03-01,CHUBUT,F,10191
2013-03-01,CHUBUT,G,8104
2013-03-01,CHUBUT,H,12432
2013-03-01,CHUBUT,I,6101
2013-03-01,CHUBUT,J,11424
2013-03-01,CHUBUT,K,15544
2013-03-01,CHUBUT,L,6224
2013-03-01,CHUBUT,M,8158
2013-03-01,CHUBUT,N,8785
2013-03-01,CHUBUT,O,9297
2013-03-01,CHUBUT,P,8370
2013-03-01,CHUBUT,Q,7648
2013-03-01,CHUBUT,R,8277
2013-03-01,CHUBUT,S,6810
2013-03-01,CHUBUT,Z,4803
2013-03-01,CORDOBA,A,4699
2013-03-01,CORDOBA,B,8054
2013-03-01,CORDOBA,C,8894
2013-03-01,CORDOBA,D,13614
2013-03-01,CORDOBA,E,11890
2013-03-01,CORDOBA,F,4435
2013-03-01,CORDOBA,G,6075
2013-03-01,CORDOBA,H,8298
2013-03-01,CORDOBA,I,3712
2013-03-01,CORDOBA,J,9811
2013-03-01,CORDOBA,K,13856
2013-03-01,CORDOBA,L,5306
2013-03-01,CORDOBA,M,5618
2013-03-01,CORDOBA,N,4953
2013-03-01,CORDOBA,O,9170
2013-03-01,CORDOBA,P,6210
2013-03-01,CORDOBA,Q,6144
2013-03-01,CORDOBA,R,7825
2013-03-01,CORDOBA,S,6640
2013-03-01,CORDOBA,Z,7422
2013-03-01,CORRIENTES,A,4098
2013-03-01,CORRIENTES,B,7336
2013-03-01,CORRIENTES,C,7308
2013-03-01,CORRIENTES,D,15250
2013-03-01,CORRIENTES,E,9046
2013-03-01,CORRIENTES,F,4906
2013-03-01,CORRIENTES,G,5401
2013-03-01,CORRIENTES,H,8335
2013-03-01,CORRIENTES,I,4049
2013-03-01,CORRIENTES,J,8015
2013-03-01,CORRIENTES,K,13007
2013-03-01,CORRIENTES,L,4775
2013-03-01,CORRIENTES,M,5741
2013-03-01,CORRIENTES,N,4167
2013-03-01,CORRIENTES,O,7161
2013-03-01,CORRIENTES,P,6590
2013-03-01,CORRIENTES,Q,6416
2013-03-01,CORRIENTES,R,6576
2013-03-01,CORRIENTES,S,5110
2013-03-01,CORRIENTES,Z,8515
2013-03-01,ENTRE RIOS,A,4498
2013-03-01,ENTRE RIOS,B,6902
2013-03-01,ENTRE RIOS,C,7205
2013-03-01,ENTRE RIOS,D,14111
2013-03-01,ENTRE RIOS,E,5422
2013-03-01,ENTRE RIOS,F,5045
2013-03-01,ENTRE RIOS,G,5810
2013-03-01,ENTRE RIOS,H,7913
2013-03-01,ENTRE RIOS,I,3706
2013-03-01,ENTRE RIOS,J,8261
2013-03-01,ENTRE RIOS,K,11982
2013-03-01,ENTRE RIOS,L,4816
2013-03-01,ENTRE RIOS,M,5286
2013-03-01,ENTRE RIOS,N,4770
2013-03-01,ENTRE RIOS,O,6599
2013-03-01,ENTRE RIOS,P,4650
2013-03-01,ENTRE RIOS,Q,6289
2013-03-01,ENTRE RIOS,R,4947
2013-03-01,ENTRE RIOS,S,5916
2013-03-01,ENTRE RIOS,Z,16181
2013-03-01,FORMOSA,A,4328
2013-03-01,FORMOSA,B,11174
2013-03-01,FORMOSA,C,7685
2013-03-01,FORMOSA,D,13808
2013-03-01,FORMOSA,E,7008
2013-03-01,FORMOSA,F,4849
2013-03-01,FORMOSA,G,5464
2013-03-01,FORMOSA,H,8353
2013-03-01,FORMOSA,I,4928
2013-03-01,FORMOSA,J,7533
2013-03-01,FORMOSA,K,12093
2013-03-01,FORMOSA,L,5279
2013-03-01,FORMOSA,M,6508
2013-03-01,FORMOSA,N,4135
2013-03-01,FORMOSA,O,6735
2013-03-01,FORMOSA,P,6484
2013-03-01,FORMOSA,Q,5161
2013-03-01,FORMOSA,R,5077
2013-03-01,FORMOSA,S,5463
2013-03-01,JUJUY,A,3261
2013-03-01,JUJUY,B,9777
2013-03-01,JUJUY,C,7501
2013-03-01,JUJUY,D,11995
2013-03-01,JUJUY,E,8375
2013-03-01,JUJUY,F,4815
2013-03-01,JUJUY,G,5842
2013-03-01,JUJUY,H,8790
2013-03-01,JUJUY,I,4422
2013-03-01,JUJUY,J,7510
2013-03-01,JUJUY,K,11863
2013-03-01,JUJUY,L,5017
2013-03-01,JUJUY,M,5984
2013-03-01,JUJUY,N,4161
2013-03-01,JUJUY,O,5246
2013-03-01,JUJUY,P,6003
2013-03-01,JUJUY,Q,5694
2013-03-01,JUJUY,R,5434
2013-03-01,JUJUY,S,5497
2013-03-01,LA PAMPA,A,4605
2013-03-01,LA PAMPA,B,12556
2013-03-01,LA PAMPA,C,6646
2013-03-01,LA PAMPA,D,11779
2013-03-01,LA PAMPA,E,10098
2013-03-01,LA PAMPA,F,5983
2013-03-01,LA PAMPA,G,6170
2013-03-01,LA PAMPA,H,8912
2013-03-01,LA PAMPA,I,4093
2013-03-01,LA PAMPA,J,11406
2013-03-01,LA PAMPA,K,15825
2013-03-01,LA PAMPA,L,5307
2013-03-01,LA PAMPA,M,5521
2013-03-01,LA PAMPA,N,4633
2013-03-01,LA PAMPA,O,9677
2013-03-01,LA PAMPA,P,7742
2013-03-01,LA PAMPA,Q,5562
2013-03-01,LA PAMPA,R,7966
2013-03-01,LA PAMPA,S,6158
2013-03-01,LA RIOJA,A,2627
2013-03-01,LA RIOJA,B,2439
2013-03-01,LA RIOJA,C,6272
2013-03-01,LA RIOJA,D,17398
2013-03-01,LA RIOJA,E,5956
2013-03-01,LA RIOJA,F,5510
2013-03-01,LA RIOJA,G,5358
2013-03-01,LA RIOJA,H,7809
2013-03-01,LA RIOJA,I,4339
2013-03-01,LA RIOJA,J,10025
2013-03-01,LA RIOJA,K,11269
2013-03-01,LA RIOJA,L,3866
2013-03-01,LA RIOJA,M,5634
2013-03-01,LA RIOJA,N,4503
2013-03-01,LA RIOJA,O,4354
2013-03-01,LA RIOJA,P,6497
2013-03-01,LA RIOJA,Q,5231
2013-03-01,LA RIOJA,R,6878
2013-03-01,LA RIOJA,S,5001
2013-03-01,MENDOZA,A,2851
2013-03-01,MENDOZA,B,25763
2013-03-01,MENDOZA,C,6536
2013-03-01,MENDOZA,D,16467
2013-03-01,MENDOZA,E,9813
2013-03-01,MENDOZA,F,6807
2013-03-01,MENDOZA,G,6032
2013-03-01,MENDOZA,H,8325
2013-03-01,MENDOZA,I,4340
2013-03-01,MENDOZA,J,9846
2013-03-01,MENDOZA,K,12461
2013-03-01,MENDOZA,L,4826
2013-03-01,MENDOZA,M,6712
2013-03-01,MENDOZA,N,4324
2013-03-01,MENDOZA,O,6883
2013-03-01,MENDOZA,P,4838
2013-03-01,MENDOZA,Q,6057
2013-03-01,MENDOZA,R,5150
2013-03-01,MENDOZA,S,5282
2013-03-01,MENDOZA,Z,8280
2013-03-01,MISIONES,A,2783
2013-03-01,MISIONES,B,6495
2013-03-01,MISIONES,C,5112
2013-03-01,MISIONES,D,16022
2013-03-01,MISIONES,E,8278
2013-03-01,MISIONES,F,4625
2013-03-01,MISIONES,G,5510
2013-03-01,MISIONES,H,8178
2013-03-01,MISIONES,I,5017
2013-03-01,MISIONES,J,7225
2013-03-01,MISIONES,K,11695
2013-03-01,MISIONES,L,5419
2013-03-01,MISIONES,M,5148
2013-03-01,MISIONES,N,4064
2013-03-01,MISIONES,O,6376
2013-03-01,MISIONES,P,5791
2013-03-01,MISIONES,Q,5611
2013-03-01,MISIONES,R,6354
2013-03-01,MISIONES,S,5505
2013-03-01,MISIONES,Z,6996
2013-03-01,NEUQUEN,A,5378
2013-03-01,NEUQUEN,B,29052
2013-03-01,NEUQUEN,C,10997
2013-03-01,NEUQUEN,D,19733
2013-03-01,NEUQUEN,E,10510
2013-03-01,NEUQUEN,F,10182
2013-03-01,NEUQUEN,G,7428
2013-03-01,NEUQUEN,H,13439
2013-03-01,NEUQUEN,I,5930
2013-03-01,NEUQUEN,J,11880
2013-03-01,NEUQUEN,K,15814
2013-03-01,NEUQUEN,L,8541
2013-03-01,NEUQUEN,M,11747
2013-03-01,NEUQUEN,N,6701
2013-03-01,NEUQUEN,O,8042
2013-03-01,NEUQUEN,P,7538
2013-03-01,NEUQUEN,Q,8031
2013-03-01,NEUQUEN,R,7952
2013-03-01,NEUQUEN,S,9523
2013-03-01,NEUQUEN,Z,4121
2013-03-01,RIO NEGRO,A,5103
2013-03-01,RIO NEGRO,B,23084
2013-03-01,RIO NEGRO,C,8028
2013-03-01,RIO NEGRO,D,18636
2013-03-01,RIO NEGRO,E,9402
2013-03-01,RIO NEGRO,F,7110
2013-03-01,RIO NEGRO,G,7017
2013-03-01,RIO NEGRO,H,11031
2013-03-01,RIO NEGRO,I,5342
2013-03-01,RIO NEGRO,J,10429
2013-03-01,RIO NEGRO,K,12445
2013-03-01,RIO NEGRO,L,6887
2013-03-01,RIO NEGRO,M,7570
2013-03-01,RIO NEGRO,N,5962
2013-03-01,RIO NEGRO,O,7279
2013-03-01,RIO NEGRO,P,5517
2013-03-01,RIO NEGRO,Q,7804
2013-03-01,RIO NEGRO,R,6903
2013-03-01,RIO NEGRO,S,6830
2013-03-01,RIO NEGRO,Z,5879
2013-03-01,SALTA,A,3539
2013-03-01,SALTA,B,14866
2013-03-01,SALTA,C,8102
2013-03-01,SALTA,D,23539
2013-03-01,SALTA,E,9363
2013-03-01,SALTA,F,4578
2013-03-01,SALTA,G,5935
2013-03-01,SALTA,H,8589
2013-03-01,SALTA,I,4119
2013-03-01,SALTA,J,9048
2013-03-01,SALTA,K,10741
2013-03-01,SALTA,L,4607
2013-03-01,SALTA,M,5052
2013-03-01,SALTA,N,4844
2013-03-01,SALTA,O,6780
2013-03-01,SALTA,P,4964
2013-03-01,SALTA,Q,5758
2013-03-01,SALTA,R,4703
2013-03-01,SALTA,S,4837
2013-03-01,SALTA,Z,5748
2013-03-01,SAN JUAN,A,3627
2013-03-01,SAN JUAN,B,17259
2013-03-01,SAN JUAN,C,7173
2013-03-01,SAN JUAN,D,10569
2013-03-01,SAN JUAN,E,12214
2013-03-01,SAN JUAN,F,10926
2013-03-01,SAN JUAN,G,5806
2013-03-01,SAN JUAN,H,8712
2013-03-01,SAN JUAN,I,6777
2013-03-01,SAN JUAN,J,7815
2013-03-01,SAN JUAN,K,10346
2013-03-01,SAN JUAN,L,4962
2013-03-01,SAN JUAN,M,5642
2013-03-01,SAN JUAN,N,4458
2013-03-01,SAN JUAN,O,6991
2013-03-01,SAN JUAN,P,6452
2013-03-01,SAN JUAN,Q,5635
2013-03-01,SAN JUAN,R,5946
2013-03-01,SAN JUAN,S,4979
2013-03-01,SAN JUAN,Z,3759
2013-03-01,SAN LUIS,A,5462
2013-03-01,SAN LUIS,B,9321
2013-03-01,SAN LUIS,C,10393
2013-03-01,SAN LUIS,D,22237
2013-03-01,SAN LUIS,E,5962
2013-03-01,SAN LUIS,F,5252
2013-03-01,SAN LUIS,G,5543
2013-03-01,SAN LUIS,H,9131
2013-03-01,SAN LUIS,I,3751
2013-03-01,SAN LUIS,J,10441
2013-03-01,SAN LUIS,K,11680
2013-03-01,SAN LUIS,L,8917
2013-03-01,SAN LUIS,M,4901
2013-03-01,SAN LUIS,N,5208
2013-03-01,SAN LUIS,O,6659
2013-03-01,SAN LUIS,P,5936
2013-03-01,SAN LUIS,Q,5463
2013-03-01,SAN LUIS,R,6060
2013-03-01,SAN LUIS,S,5321
2013-03-01,SANTA CRUZ,A,8563
2013-03-01,SANTA CRUZ,B,26027
2013-03-01,SANTA CRUZ,C,12312
2013-03-01,SANTA CRUZ,D,25690
2013-03-01,SANTA CRUZ,E,15297
2013-03-01,SANTA CRUZ,F,16259
2013-03-01,SANTA CRUZ,G,8105
2013-03-01,SANTA CRUZ,H,14312
2013-03-01,SANTA CRUZ,I,7437
2013-03-01,SANTA CRUZ,J,11655
2013-03-01,SANTA CRUZ,K,14659
2013-03-01,SANTA CRUZ,L,11802
2013-03-01,SANTA CRUZ,M,10872
2013-03-01,SANTA CRUZ,N,8062
2013-03-01,SANTA CRUZ,O,12613
2013-03-01,SANTA CRUZ,P,7899
2013-03-01,SANTA CRUZ,Q,9090
2013-03-01,SANTA CRUZ,R,9079
2013-03-01,SANTA CRUZ,S,7816
2013-03-01,SANTA CRUZ,Z,9277
2013-03-01,SANTA FE,A,4850
2013-03-01,SANTA FE,B,23284
2013-03-01,SANTA FE,C,8740
2013-03-01,SANTA FE,D,13936
2013-03-01,SANTA FE,E,10667
2013-03-01,SANTA FE,F,4627
2013-03-01,SANTA FE,G,6356
2013-03-01,SANTA FE,H,8337
2013-03-01,SANTA FE,I,3722
2013-03-01,SANTA FE,J,9702
2013-03-01,SANTA FE,K,13652
2013-03-01,SANTA FE,L,5108
2013-03-01,SANTA FE,M,5414
2013-03-01,SANTA FE,N,4949
2013-03-01,SANTA FE,O,8946
2013-03-01,SANTA FE,P,5997
2013-03-01,SANTA FE,Q,6805
2013-03-01,SANTA FE,R,6413
2013-03-01,SANTA FE,S,6764
2013-03-01,SANTA FE,Z,9437
2013-03-01,SANTIAGO DEL ESTERO,A,4345
2013-03-01,SANTIAGO DEL ESTERO,B,6639
2013-03-01,SANTIAGO DEL ESTERO,C,5571
2013-03-01,SANTIAGO DEL ESTERO,D,32213
2013-03-01,SANTIAGO DEL ESTERO,E,7071
2013-03-01,SANTIAGO DEL ESTERO,F,5160
